id,name,code
medical_occupation_499,"Coordinador, operaciones - producción de petróleo",0711
medical_occupation_500,"Gerente, producción - campo petróleo y gas",0711
medical_occupation_501,"Director, minería",0711
medical_occupation_502,"Gerente, mina",0711
medical_occupation_503,"Gerente, mantenimiento - pozo petrolero",0711
medical_occupation_504,"Gerente, explotación - canteras",0711
medical_occupation_505,"Gerente, explotación - minas",0711
medical_occupation_506,"Gerente, operaciones - perforación",0711
medical_occupation_507,"Jefe, producción - minería",0711
medical_occupation_508,"Gerente, operaciones - pesca",0712
medical_occupation_509,"Gerente, producción pecuaria",0712
medical_occupation_510,"Gerente, operaciones - silvicultura",0712
medical_occupation_511,"Director, postcosecha",0712
medical_occupation_512,"Director, producción - avícola",0712
medical_occupation_513,"Gerente, producción agropecuaria",0712
medical_occupation_514,"Gerente, producción agrícola",0712
medical_occupation_515,"Gerente, planta - incubación",0712
medical_occupation_516,"Gerente, explotación - forestal",0712
medical_occupation_517,"Administrador general, plantación agrícola",0712
medical_occupation_518,"Administrador general, explotación pecuaria",0712
medical_occupation_519,"Administrador general, explotación agrícola",0712
medical_occupation_520,"Gerente, explotación agrícola",0712
medical_occupation_521,"Gerente, explotación - silvícola",0712
medical_occupation_522,Gerentes de Construcción,0811
medical_occupation_523,"Gerente, construcción de vivienda",0811
medical_occupation_524,"Jefe, departamento - construcciones",0811
medical_occupation_525,"Gerente, construcción comercial ",0811
medical_occupation_526,"Gerente, construcción industrial",0811
medical_occupation_527,"Gerente, construcción residencial",0811
medical_occupation_528,"Gerente, obra construcción",0811
medical_occupation_529,"Gerente, proyecto - construcción",0811
medical_occupation_530,"Jefe, construcción y mantenimiento de edificaciones",0811
medical_occupation_531,"Gerente, construcción",0811
medical_occupation_532,Gerentes de Transporte y Distribución,0812
medical_occupation_533,"Director, carga internacional y logística",0812
medical_occupation_534,"Director, soporte de operaciones - logística",0812
medical_occupation_535,"Gerente, sistema de transporte urbano",0812
medical_occupation_536,"Gerente, departamento - fletes",0812
medical_occupation_537,"Jefe, bodega y producto terminado",0812
medical_occupation_538,"Jefe, almacén",0812
medical_occupation_539,"Jefe, logística",0812
medical_occupation_540,"Jefe, operaciones - logísticas",0812
medical_occupation_541,"Jefe, planeación de carga",0812
medical_occupation_542,"Gerente, almacenamiento - carga",0812
medical_occupation_543,"Gerente, departamento - transporte",0812
medical_occupation_544,"Jefe, bodega y distribución ",0812
medical_occupation_545,"Gerente, operaciones - transporte terrestre",0812
medical_occupation_546,"Gerente, distribución - almacenamiento y bodegaje",0812
medical_occupation_547,"Director, departamento de transporte",0812
medical_occupation_548,"Director, operaciones - transporte",0812
medical_occupation_549,"Director, operaciones - transporte aéreo",0812
medical_occupation_550,"Gerente, logística",0812
medical_occupation_551,"Gerente, logística comercial ",0812
medical_occupation_552,"Gerente, logística internacional",0812
medical_occupation_553,"Gerente, logística y distribución",0812
medical_occupation_554,"Jefe, bodega y transporte",0812
medical_occupation_555,"Jefe, centro de distribución",0812
medical_occupation_556,Director de distribución,0812
medical_occupation_557,"Gerente, operaciones - transporte de carga ",0812
medical_occupation_558,"Gerente, operaciones - transporte marítimo",0812
medical_occupation_559,"Director, logística",0812
medical_occupation_560,"Programador, vuelos",0812
medical_occupation_561,Gerentes de Operación de Instalaciones Físicas,0821
medical_occupation_562,"Administrador, centro comercial",0821
medical_occupation_563,"Gerente, terminal de transporte",0821
medical_occupation_564,"Administrador, aeropuerto",0821
medical_occupation_565,"Jefe, servicios generales",0821
medical_occupation_566,"Gerente, centro de convenciones",0821
medical_occupation_567,"Jefe, recursos físicos",0821
medical_occupation_568,"Gerente, instalaciones - recreativas",0821
medical_occupation_569,"Gerente, centro comercial ",0821
medical_occupation_570,Gerentes de Mantenimiento,0822
medical_occupation_571,"Jefe, mantenimiento",0822
medical_occupation_572,"Gerente, mantenimiento",0822
medical_occupation_573,"Jefe, servicios de apoyo mantenimiento",0822
medical_occupation_574,Gerentes de Producción Industrial,0911
medical_occupation_575,"Jefe, planta - fabricación",0911
medical_occupation_576,"Director, operaciones - manufactura",0911
medical_occupation_577,"Gerente, manufactura",0911
medical_occupation_578,"Director, producción - manufactura",0911
medical_occupation_579,"Jefe, programación de producción",0911
medical_occupation_580,"Jefe, producto terminado",0911
medical_occupation_581,"Jefe, producción - confecciones",0911
medical_occupation_582,Gerente técnico - industria,0911
medical_occupation_583,"Jefe, producción ",0911
medical_occupation_584,"Director, planeación de la producción ",0911
medical_occupation_585,"Jefe, planta - manufactura",0911
medical_occupation_586,"Gerente, fabricación",0911
medical_occupation_587,"Gerente, operaciones - manufactura",0911
medical_occupation_588,Gerente de fabrica ,0911
medical_occupation_589,"Gerente, planta - manufactura",0911
medical_occupation_590,"Jefe, planta - procesamiento",0911
medical_occupation_591,"Gerente, planta - beneficio animal",0911
medical_occupation_592,Gerente de Proyectos,0911
medical_occupation_593,Gerentes de Empresas de Servicios Públicos,0912
medical_occupation_594,"Gerente, planta - tratamiento de aguas residuales",0912
medical_occupation_595,"Director, operaciones - distribución de gas",0912
medical_occupation_596,"Gerente, planta - tratamiento  de basuras y desechos",0912
medical_occupation_597,"Gerente, distribución - petróleo",0912
medical_occupation_598,"Gerente, operaciones - distribución - servicios públicos",0912
medical_occupation_599,"Gerente, operaciones - distribución de gas",0912
medical_occupation_600,"Gerente, planta - generación de energía eléctrica",0912
medical_occupation_601,"Gerente, planta - central hidroeléctrica",0912
medical_occupation_602,"Administrador, acueducto",0912
medical_occupation_603,"Jefe, operaciones - central hidroeléctrica",0912
medical_occupation_604,"Gerente, central eléctrica",0912
medical_occupation_605,"Administrador, empresa de servicio publico",0912
medical_occupation_606,Contadores y Auditores,1111
medical_occupation_607,Auditor interno,1111
medical_occupation_608,Auditor general,1111
medical_occupation_609,Contador de costos,1111
medical_occupation_610,Contador ,1111
medical_occupation_611,Contador público,1111
medical_occupation_612,Auditor financiero,1111
medical_occupation_613,Revisor fiscal,1111
medical_occupation_614,Analistas y Agentes de Inversiones y Finanzas,1112
medical_occupation_615,"Agente, fiducia",1112
medical_occupation_616,Analista financiero,1112
medical_occupation_617,"Analista, impuestos",1112
medical_occupation_618,Corredor de bolsa,1112
medical_occupation_619,"Agente, bolsa",1112
medical_occupation_620,"Analista, inversiones",1112
medical_occupation_621,"Consultor, financiero",1112
medical_occupation_622,"Asesor, inversiones",1112
medical_occupation_623,Asesor financiero,1112
medical_occupation_624,Profesionales en Recursos Humanos,1121
medical_occupation_625,"Analista, salarios",1121
medical_occupation_626,"Analista, estudio del trabajo",1121
medical_occupation_627,"Analista, gestión humana",1121
medical_occupation_628,"Coordinador, capacitación",1121
medical_occupation_629,"Consultor, recursos humanos",1121
medical_occupation_630,"Coordinador, bienestar social",1121
medical_occupation_631,"Coordinador, personal",1121
medical_occupation_632,Profesionales en Organización y Administración de las Empresas,1122
medical_occupation_633,Analista administrativo,1122
medical_occupation_634,"Asesor, organización y métodos",1122
medical_occupation_635,"Asesor, publicidad",1122
medical_occupation_636,"Asesor, empresas                   ",1122
medical_occupation_637,Analista ocupacional,1122
medical_occupation_638,Analista organizacional,1122
medical_occupation_639,"Consultor, organizacional     ",1122
medical_occupation_640,"Analista, organización y métodos",1122
medical_occupation_641,"Supervisores, Empleados de Apoyo Administrativo",1211
medical_occupation_642,"Jefe, servicios de oficina",1211
medical_occupation_643,Coordinador administrativo,1211
medical_occupation_644,"Coordinador, centro secretarial",1211
medical_occupation_645,"Supervisor, archivo",1211
medical_occupation_646,"Supervisor, operadores de conmutador",1211
medical_occupation_647,"Supervisor, auxiliares de registro - salud  ",1211
medical_occupation_648,"Supervisores, Empleados de Seguros y Finanzas",1212
medical_occupation_649,"Jefe, captaciones",1212
medical_occupation_650,Jefe Atención al Cliente,1212
medical_occupation_651,Ejecutivo Cuenta,1212
medical_occupation_652,Gestor Interno,1212
medical_occupation_653,Gerente de Cuenta,1212
medical_occupation_654,Subgerente de Gestión Operativa,1212
medical_occupation_655,Ejecutivo Banca VIP,1212
medical_occupation_656,"Jefe, análisis de cuentas",1212
medical_occupation_657,"Jefe, cuentas corrientes",1212
medical_occupation_658,"Jefe, cobranzas",1212
medical_occupation_659,"Coordinador, nómina",1212
medical_occupation_660,"Jefe, ahorros",1212
medical_occupation_661,"Coordinador, cuentas corrientes",1212
medical_occupation_662,"Jefe, cartera",1212
medical_occupation_663,"Jefe, recaudos",1212
medical_occupation_664,"Jefe, cuentas por cobrar",1212
medical_occupation_665,"Supervisor, avalúos y reclamos",1212
medical_occupation_666,"Supervisor, crédito ",1212
medical_occupation_667,"Supervisor, crédito y cartera",1212
medical_occupation_668,"Supervisor, servicio cajero automático",1212
medical_occupation_669,"Supervisor, empleados banca",1212
medical_occupation_670,"Supervisores, Empleados de Información y Servicio al Cliente",1213
medical_occupation_671,"Coordinador, información y estadística",1213
medical_occupation_672,"Coordinador, call center",1213
medical_occupation_673,"Coordinador, servicio al cliente",1213
medical_occupation_674,"Coordinador, encuestadores",1213
medical_occupation_675,"Supervisor, empleados de información",1213
medical_occupation_676,"Supervisor, call center",1213
medical_occupation_677,"Supervisores, Empleados de Correo y Mensajería",1214
medical_occupation_678,"Jefe, oficina de correos",1214
medical_occupation_679,"Jefe, cuenta - mensajería",1214
medical_occupation_680,"Jefe, oficina postal",1214
medical_occupation_681,"Supervisor, servicio de encomiendas",1214
medical_occupation_682,"Supervisor, correos",1214
medical_occupation_683,"Supervisor, carteros",1214
medical_occupation_684,"Supervisores, Empleados de Registro, Distribución y Programación",1215
